,66,545
,66,888
,66,894
,66,7648
,66,7650
,66,554
,66,546
,66,7922
,66,7924
,66,7927
,66,7951
,66,5558
,66,5345
,66,5346
,66,5347
,66,5348
,66,5349
,66,5350
,66,5351
,66,5352
,66,5353
,66,5354
,66,5355
,66,5356
,66,5357
,66,5358
,66,5359
,66,5365
,66,5367
,66,5368
,66,5373
,66,5374
,66,5377
,66,5380
,66,5383
,66,5386
,66,5393
,66,5394
,66,5395
,66,5396
,66,5397
,66,5398
,66,5399
,66,5400
,66,5404
,66,5405
,66,5406
,66,5407
,66,5408
,66,5409
,66,5410
,66,5411
,66,5412
,66,5413
,66,5420
,66,5421
,66,5422
,66,5518
,66,5522
,66,5523
,66,5529
,66,5530
,66,5531
,66,5532
,66,5545
,66,5546
,66,5547
,66,5548
,66,5552
,66,5553
,66,5554
,66,5555
,66,5556
,66,5557
,66,5569
,66,5570
,66,5571
,66,5572
,66,5573
,66,5574
,66,5575
,66,5576
,66,5577
,66,5578
,66,7416
,66,7417
,66,7418
,66,7419
,66,7420
,66,7421
,66,7422
,66,7423
,66,7424
,66,7425
,66,7426
,66,7427
,66,7428
,66,7431
,66,7432
,66,7433
,66,7434
,66,7435
,66,7436
,66,7437
,66,7438
,66,7439
,66,7441
,66,7476
,66,7481
,66,7484
,66,7485
,66,7972
,66,9261
,66,6316
,452,8519
,179,8932
,57,2347
,57,8177
,57,8178
,57,8197
,57,8198
,57,8207
,57,8208
,57,8227
,57,8228
,57,8229
,57,8230
,57,8236
,57,8237
,57,8238
,57,8239
,57,8244
,57,8245
,57,8246
,57,8247
,57,8252
,57,8253
,57,8254
,57,8256
,57,8257
,57,8258
,57,8259
,57,8260
,57,8261
,57,8264
,57,8265
,57,8266
,57,8267
,57,8268
,57,8269
,57,8270
,57,8271
,57,8272
,57,8274
,57,8275
,57,8276
,57,8277
,57,8278
,57,8279
,57,8280
,57,8281
,57,8282
,57,8306
,57,8300
,57,8341
,57,8344
,57,8347
,57,8346
,57,8796
,57,8733
,57,8805
,57,8820
,57,8343
,57,8843
,57,8830
,57,8876
,57,8877
,57,8878
,57,8883
,57,8891
,57,8916
,57,8926
,57,8931
,57,8932
,57,8937
,57,8948
,57,11945
,57,11946
,57,11948
,57,11949
,280,8321
,280,8345
,341,8936
,341,8949
,341,8950
,341,8951
,351,8843
,351,11948
,351,11949
,279,8321
,291,8639
,291,8877
,58,4587
,58,5141
,58,2430
,58,488
,58,491
,58,9741
,58,9744
,58,7412
,381,9747
,381,9748
,381,11793
,381,11949
,68,1060
,68,1053
,68,588
,68,167
,68,8204
,68,8394
,68,9747
,68,9748
,68,10391
,68,11554
,68,11908
,68,11942
,571,7321
,571,9102
,571,11924
,571,11925
,571,11929
,571,11930
,571,11931
,571,11941
,571,11943
,571,11945
,571,11946
,571,11948
,571,11949
,571,11952
,571,11965
,571,11973
,180,2255
,180,2387
,180,2329
,180,2330
,180,2332
,180,2340
,180,2342
,180,2347
,180,2333
,180,2334
,180,2361
,180,2335
,180,2336
,180,2337
,180,2338
,180,2339
,180,2362
,180,2363
,180,2364
,180,2365
,180,2366
,180,2367
,180,2368
,180,2374
,180,2375
,180,2376
,180,2377
,180,2378
,180,10841
,602,11648
,602,12008
,597,11632
,597,11639
,670,12014
,670,12020
,670,12025
,224,7172
,224,7246
,224,8286
,224,7164
,224,7217
,224,8291
,224,8293
,75,2243
,75,2247
,75,2251
,75,7307
,75,7324
,75,7505
,75,7506
,75,7507
,75,7508
,75,7510
,75,7311
,75,7333
,75,7344
,75,7348
,75,7405
,75,7408
,75,7409
,75,8060
,75,8075
,75,8303
,75,8311
,75,7486
,288,6108
,288,6107
,288,6109
,288,6112
,288,6130
,288,6131
,288,6132
,288,6137
,288,6138
,288,6139
,288,6140
,288,6144
,288,6145
,288,6146
,288,6158
,288,6159
,288,6160
,288,6161
,288,6162
,288,8595
,288,9221
,147,7684
,147,8404
,148,7686
,148,7687
,148,7688
,148,8405
,148,8746
,148,5336
,148,8957
,148,9716
,148,9717
,148,9722
,148,9723
,148,9724
,148,8956
,148,9767
,148,8557
,148,8515
,148,9726
,148,11055
,196,8059
,196,8060
,196,8076
,196,8086
,196,8087
,196,8088
,196,8089
,196,6108
,196,6107
,196,6112
,159,2742
,159,8342
,427,8483
,143,7673
,143,7675
,143,7676
,143,7678
,143,7680
,143,7681
,143,7683
,143,8402
,143,8403
,143,2832
,143,2834
,143,2833
,430,8495
,449,8510
,390,2630
,390,2628
,408,2659
,388,6210
,420,8474
,374,2891
,374,11896
,372,8449
,342,8974
,342,8975
,342,8976
,342,8977
,342,8978
,342,8979
,342,9187
,342,5491
,347,9151
,373,8450
,373,8451
,623,2217
,392,7852
,384,5997
,397,3077
,396,8960
,444,8497
,444,8498
,314,8644
,314,8643
,314,8645
,314,8646
,314,8647
,314,8648
,314,8649
,364,9372
,364,9373
,364,5687
,389,2561
,389,1276
,389,1278
,389,1279
,389,1284
,389,1285
,273,6044
,273,8670
,273,8671
,273,8591
,378,8453
,414,8455
,414,8456
,414,8457
,414,8458
,414,8459
,414,8460
,386,2891
,386,2893
,377,8452
,377,2193
,448,8504
,371,2616
,371,2617
,411,3259
,411,3266
,411,3271
,411,3275
,398,2463
,412,3271
,412,3275
,345,9136
,345,10195
,447,8501
,447,8502
,447,9869
,447,2533
,447,2526
,406,2602
,321,8651
,321,10015
,321,10119
,391,2988
,391,2997
,391,2266
,391,8505
,391,8506
,391,8513
,199,7410
,199,10493
,199,10685
,199,11381
,199,11511
,199,11512
,199,11528
,52,1051
,52,1108
,52,1186
,52,1580
,52,1060
,52,1053
,52,1173
,52,1208
,52,281
,52,287
,52,61
,52,1321
,52,1599
,52,1602
,52,845
,52,846
,52,847
,52,848
,52,860
,52,861
,52,986
,52,987
,52,989
,52,990
,52,991
,52,992
,52,994
,52,995
,52,996
,52,998
,52,999
,52,1000
,52,1001
,52,1003
,52,1004
,52,1005
,52,1007
,52,1008
,52,1010
,52,1011
,52,1014
,52,1018
,52,1019
,52,1020
,52,1021
,52,1024
,52,1972
,52,1980
,52,1981
,52,1982
,52,1983
,52,1987
,52,1993
,52,1994
,52,2036
,52,2037
,52,2038
,52,1683
,52,1684
,52,1795
,52,1796
,52,1797
,52,1798
,52,1799
,52,1800
,52,1801
,52,1825
,52,1827
,52,1830
,52,1831
,52,1835
,52,1837
,52,1838
,52,1840
,52,1841
,52,1844
,52,1845
,52,1846
,52,1847
,52,1848
,52,1849
,52,1850
,52,1851
,52,1852
,52,1854
,52,1855
,52,1856
,52,1857
,52,1858
,52,1859
,52,1783
,52,1784
,52,1785
,52,1786
,52,1787
,52,1788
,52,1789
,52,1790
,52,1791
,52,1792
,52,1793
,52,1794
,52,1803
,52,1804
,52,1805
,52,1806
,52,1808
,52,1810
,52,1811
,52,1863
,52,1864
,52,1867
,52,1868
,52,1872
,52,1882
,52,1893
,52,1951
,52,1952
,52,1953
,52,1961
,52,2219
,52,2220
,52,2221
,52,2222
,52,2223
,52,2224
,52,2226
,52,2228
,52,2229
,52,2230
,52,2277
,52,4248
,52,4247
,52,4249
,52,4251
,52,4252
,52,4253
,52,1061
,52,2238
,52,4084
,52,4140
,52,4151
,52,1709
,52,4220
,52,4524
,52,3473
,52,3725
,52,3733
,52,3734
,52,3749
,52,3750
,52,3774
,52,3785
,52,3787
,52,3797
,52,3800
,52,3829
,52,3831
,52,3832
,52,3833
,52,3842
,52,3843
,52,3845
,52,3847
,52,3848
,52,3852
,52,3853
,52,3874
,52,3878
,52,3879
,52,3936
,52,4523
,52,4525
,52,4529
,52,4532
,52,4533
,52,4541
,52,4542
,52,4546
,52,62
,52,63
,52,64
,52,66
,52,67
,52,68
,52,69
,52,239
,52,240
,52,242
,52,259
,52,260
,52,262
,52,4509
,52,7429
,52,7430
,52,3358
,52,3359
,52,3360
,52,3364
,52,3365
,52,3370
,52,3371
,52,3375
,52,3376
,52,3379
,52,3380
,52,3381
,52,3382
,52,3389
,52,3390
,52,3391
,52,3392
,52,3393
,52,3394
,52,3401
,52,3402
,52,3403
,52,3404
,52,3413
,52,3414
,52,3415
,52,3421
,52,3422
,52,3423
,52,3436
,52,3437
,52,3439
,52,3440
,52,3450
,52,3682
,52,3683
,52,3684
,52,3685
,52,3690
,52,3695
,52,3696
,52,3697
,52,3698
,52,3699
,52,3700
,52,3701
,52,3751
,52,3752
,52,3753
,52,3754
,52,3755
,52,3756
,52,3757
,52,3758
,52,3759
,52,3760
,52,3761
,52,3762
,52,3763
,52,3764
,52,3765
,52,3766
,52,3767
,52,3768
,52,3769
,52,3770
,52,3771
,52,3775
,52,3776
,52,3777
,52,3778
,52,3779
,52,3780
,52,3781
,52,3782
,52,3783
,52,3788
,52,3789
,52,3790
,52,3791
,52,3792
,52,3793
,52,3794
,52,3795
,52,3855
,52,3856
,52,3857
,52,3858
,52,3859
,52,3860
,52,3861
,52,3937
,52,3938
,52,3939
,52,3940
,52,3941
,52,3943
,52,3944
,52,3945
,52,3946
,52,3947
,52,3948
,52,3949
,52,3950
,52,3951
,52,3952
,52,3953
,52,3954
,52,3955
,52,3956
,52,3958
,52,3959
,52,3962
,52,3964
,52,3965
,52,3966
,52,3967
,52,3968
,52,3969
,52,3970
,52,3971
,52,3976
,52,3977
,52,3979
,52,3980
,52,3981
,52,3982
,52,3983
,52,3984
,52,3986
,52,3987
,52,3988
,52,3989
,52,3990
,52,3991
,52,3992
,52,3993
,52,3994
,52,3995
,52,3996
,52,3997
,52,3998
,52,4001
,52,4002
,52,4003
,52,4004
,52,4005
,52,4006
,52,4007
,52,4008
,52,4009
,52,4010
,52,4011
,52,4012
,52,4013
,52,4014
,52,4015
,52,4019
,52,4020
,52,4021
,52,4022
,52,4023
,52,4024
,52,4025
,52,4026
,52,4031
,52,4032
,52,4033
,52,4034
,52,4035
,52,4036
,52,4037
,52,4038
,52,4039
,52,4040
,52,4041
,52,4042
,52,4043
,52,4044
,52,4045
,52,4046
,52,4048
,52,4049
,52,4050
,52,4051
,52,4052
,52,4053
,52,4054
,52,4055
,52,4056
,52,4057
,52,4058
,52,4059
,52,4060
,52,4061
,52,4063
,52,4064
,52,4065
,52,4066
,52,475
,52,7473
,52,7474
,52,7294
,662,7294
,223,8262
,223,8273
,223,11403
,223,5785
,56,438
,56,8299
,56,8301
,56,8302
,56,8309
,56,2402
,56,10726
,33,433
,33,451
,33,166
,33,438
,33,2794
,33,2804
,33,2658
,33,8298
,33,8309
,33,8468
,33,8469
,33,8473
,33,2648
,170,2804
,170,8061
,170,8461
,48,1108
,48,1186
,48,235
,48,238
,48,1917
,48,1973
,48,2039
,48,114
,48,241
,48,236
,48,261
,48,268
,48,273
,48,278
,48,284
,48,305
,48,1898
,48,1239
,48,1240
,48,1241
,48,1249
,48,1255
,48,1256
,48,1257
,48,1259
,48,1260
,48,1261
,48,1265
,48,1561
,48,1562
,48,1563
,48,1564
,48,1565
,48,1759
,48,1760
,48,1762
,48,1763
,48,1764
,48,1765
,48,1767
,48,1768
,48,1773
,48,1775
,48,1780
,48,1782
,48,7263
,48,5211
,48,5209
,48,5210
,48,464
,48,4587
,48,2430
,48,9369
,48,9371
,48,491
,48,2522
,48,310
,48,11195
,197,8062
,197,8063
,197,8064
,197,8296
,197,8297
,197,7226
,197,7227
,197,7228
,197,7232
,197,8471
,197,2633
,197,11687
,65,213
,65,398
,65,399
,65,400
,65,401
,65,402
,65,403
,65,404
,65,405
,65,406
,65,407
,65,408
,65,409
,65,410
,65,411
,65,412
,65,414
,65,415
,65,416
,65,417
,65,418
